country_code,year,illiterate_prop,age_group,sex
108,2000,49.520799027912084,20--64,Both
108,2005,44.10862375676958,20--64,Both
108,2010,38.53812311363726,20--64,Both
108,2015,32.80330210921108,20--64,Both
108,2020,28.680921595102216,20--64,Both
108,2025,23.58822199279492,20--64,Both
112,1970,1.9524629086349083,20--64,Both
112,1975,1.6670478909909043,20--64,Both
112,1980,1.399293262747944,20--64,Both
112,1985,1.1495386160702654,20--64,Both
112,1990,0.9181235431221076,20--64,Both
112,1995,0.7080596608344207,20--64,Both
112,2000,0.5243592725781906,20--64,Both
112,2005,0.37036300017770984,20--64,Both
112,2010,0.2494114654572705,20--64,Both
112,2015,0.16484529024116498,20--64,Both
112,2020,0,20--64,Both
112,2025,0,20--64,Both
116,1970,50.372949665655455,20--64,Both
116,1975,46.66514541332971,20--64,Both
116,1980,42.978366418937284,20--64,Both
116,1985,39.31238565162047,20--64,Both
116,1990,35.66697608052153,20--64,Both
116,1995,32.06585582389433,20--64,Both
116,2000,28.547181058091937,20--64,Both
116,2005,25.132381839405454,20--64,Both
116,2010,21.84288822412599,20--64,Both
116,2015,18.70013026854466,20--64,Both
116,2020,14.663831649969373,20--64,Both
116,2025,11.124814487343322,20--64,Both
120,1970,66.75683108077729,20--64,Both
120,1975,57.19171398431089,20--64,Both
120,1980,48.89703450043083,20--64,Both
120,1985,41.892307522958134,20--64,Both
120,1990,36.19704794571381,20--64,Both
120,1995,31.79638720660651,20--64,Both
120,2000,28.635513675237796,20--64,Both
120,2005,26.674027642968113,20--64,Both
120,2010,25.871529401157886,20--64,Both
120,2015,26.187619241167546,20--64,Both
120,2020,14.35499204652821,20--64,Both
120,2025,9.872263105872795,20--64,Both
124,1970,1.5640276373959248,20--64,Both
124,1975,1.1813118120022577,20--64,Both
124,1980,0.8602303578422322,20--64,Both
124,1985,0.6008190526990801,20--64,Both
124,1990,0.4031136743560328,20--64,Both
124,1995,0.26527014052155334,20--64,Both
124,2000,0.1843030450604085,20--64,Both
124,2005,0.15853617999028477,20--64,Both
124,2010,0.18629333732886877,20--64,Both
124,2015,0.2658983090938472,20--64,Both
124,2020,0,20--64,Both
124,2025,0,20--64,Both
132,1970,60.59938046348191,20--64,Both
132,1975,53.625826408799725,20--64,Both
132,1980,47.0362705679559,20--64,Both
132,1985,40.829067709142514,20--64,Both
132,1990,35.00257260055165,20--64,Both
132,1995,29.572369050667916,20--64,Both
132,2000,24.56502676320152,20--64,Both
132,2005,19.995379349182986,20--64,Both
132,2010,15.878260419642848,20--64,Both
132,2015,12.228503585611627,20--64,Both
132,2020,4.30001114827377,20--64,Both
132,2025,0,20--64,Both
140,1970,88.46475414265626,20--64,Both
140,1975,79.33344942842054,20--64,Both
140,1980,71.55680277687908,20--64,Both
140,1985,65.14670552899088,20--64,Both
140,1990,60.11504902571493,20--64,Both
140,1995,56.604478975311366,20--64,Both
140,2000,54.81606387835987,20--64,Both
140,2005,54.84932926429879,20--64,Both
140,2010,56.80380066256641,20--64,Both
140,2015,60.77900360260108,20--64,Both
140,2020,47.349638435691006,20--64,Both
140,2025,44.168310200620255,20--64,Both
144,1970,18.28851008148266,20--64,Both
144,1975,15.877500566543471,20--64,Both
144,1980,13.810146477291068,20--64,Both
144,1985,12.088876377092877,20--64,Both
144,1990,10.716118829316317,20--64,Both
144,1995,9.681649435314556,20--64,Both
144,2000,8.966130428970597,20--64,Both
144,2005,8.558320322446633,20--64,Both
144,2010,8.446977627904849,20--64,Both
144,2015,8.620860857507434,20--64,Both
144,2020,5.649364380425801,20--64,Both
144,2025,4.584610794978294,20--64,Both
148,1970,90.63285469609437,20--64,Both
148,1975,86.56682024856421,20--64,Both
148,1980,82.47672742889786,20--64,Both
148,1985,78.27233963309897,20--64,Both
148,1990,73.8634202571712,20--64,Both
148,1995,69.39967122631802,20--64,Both
148,2000,65.25349058023546,20--64,Both
148,2005,61.668685886666154,20--64,Both
148,2010,58.88906471335266,20--64,Both
148,2015,57.15843462803761,20--64,Both
148,2020,50.99899848785712,20--64,Both
148,2025,47.10460713476865,20--64,Both
152,1970,11.287080638760434,20--64,Both
152,1975,9.592880244743078,20--64,Both
152,1980,8.079548199728963,20--64,Both
152,1985,6.745422169357372,20--64,Both
152,1990,5.588839819267589,20--64,Both
152,1995,4.621680215178841,20--64,Both
152,2000,3.8645527171906306,20--64,Both
152,2005,3.32889043251265,20--64,Both
152,2010,3.026126468354588,20--64,Both
152,2015,2.96769393192614,20--64,Both
152,2020,0.7701110306054209,20--64,Both
152,2025,0,20--64,Both
156,1970,46.13297354298567,20--64,Both
156,1975,39.24416580673431,20--64,Both
156,1980,32.86924129281287,20--64,Both
156,1985,27.01150298877455,20--64,Both
156,1990,21.674253882172536,20--64,Both
156,1995,16.86632195922859,20--64,Both
156,2000,12.596884526099867,20--64,Both
156,2005,8.869768550242675,20--64,Both
156,2010,5.6888009991133135,20--64,Both
156,2015,3.057808840168094,20--64,Both
156,2020,0,20--64,Both
156,2025,0,20--64,Both
158,1970,19.82382130791924,20--64,Both
158,1975,16.693568807953188,20--64,Both
158,1980,13.883754897453723,20--64,Both
158,1985,11.393723865213156,20--64,Both
158,1990,9.222820000023795,20--64,Both
158,1995,7.364734606239002,20--64,Both
158,2000,5.810928535033931,20--64,Both
158,2005,4.557400395433591,20--64,Both
158,2010,3.6001487964629866,20--64,Both
158,2015,2.935172347147127,20--64,Both
158,2020,0,20--64,Both
158,2025,0,20--64,Both
170,1970,20.74667598989155,20--64,Both
170,1975,17.469261974747333,20--64,Both
170,1980,14.601245635379735,20--64,Both
170,1985,12.145178740301878,20--64,Both
170,1990,10.103613058026873,20--64,Both
170,1995,8.472183350768423,20--64,Both
170,2000,7.239895772448969,20--64,Both
170,2005,6.399359179144743,20--64,Both
170,2010,5.943182426931975,20--64,Both
170,2015,5.8639743718869,20--64,Both
170,2020,1.8323376403281286,20--64,Both
170,2025,0.18395229312362849,20--64,Both
174,1970,59.30900416336357,20--64,Both
174,1975,53.96988587418642,20--64,Both
174,1980,49.43707765604572,20--64,Both
174,1985,45.74148027121096,20--64,Both
174,1990,42.913994481951654,20--64,Both
174,1995,41.028997918706324,20--64,Both
174,2000,40.15763910220975,20--64,Both
174,2005,40.3259751301758,20--64,Both
174,2010,41.560063100318324,20--64,Both
174,2015,43.885960110351185,20--64,Both
174,2020,36.17073482772575,20--64,Both
174,2025,34.41395792715735,20--64,Both
178,1970,68.50723215515423,20--64,Both
178,1975,60.369446812061625,20--64,Both
178,1980,52.92911216316698,20--64,Both
178,1985,46.171763384864015,20--64,Both
178,1990,40.08293565354645,20--64,Both
178,1995,34.64009496758837,20--64,Both
178,2000,29.820819418116233,20--64,Both
178,2005,25.610812320652354,20--64,Both
178,2010,21.995776990719015,20--64,Both
178,2015,18.961416743838537,20--64,Both
178,2020,9.721767752637113,20--64,Both
178,2025,4.233190787485485,20--64,Both
180,1970,72.08643086696674,20--64,Both
180,1975,64.6633540276295,20--64,Both
180,1980,57.78173174530031,20--64,Both
180,1985,51.44834756911876,20--64,Both
180,1990,45.66998504822437,20--64,Both
180,1995,40.42239389662804,20--64,Both
180,2000,35.65595000493786,20--64,Both
180,2005,31.339376187189202,20--64,Both
180,2010,27.4413952574174,20--64,Both
180,2015,23.930730029657855,20--64,Both
180,2020,15.750916777908156,20--64,Both
180,2025,10.42490719874474,20--64,Both
188,1970,10.660822707820534,20--64,Both
188,1975,9.261580431404445,20--64,Both
188,1980,7.992510845596956,20--64,Both
188,1985,6.851825898266889,20--64,Both
188,1990,5.83773753728307,20--64,Both
188,1995,4.9385537716918275,20--64,Both
188,2000,4.138681552939559,20--64,Both
188,2005,3.4304812424952,20--64,Both
188,2010,2.8063132018276793,20--64,Both
188,2015,2.258537792405932,20--64,Both
188,2020,0.7291645094115704,20--64,Both
188,2025,0,20--64,Both
191,1970,8.082215341331116,20--64,Both
191,1975,6.562802473655194,20--64,Both
191,1980,5.219618442931806,20--64,Both
191,1985,4.052710592002523,20--64,Both
191,1990,3.062126263708913,20--64,Both
191,1995,2.2446970427368016,20--64,Both
191,2000,1.595325252886536,20--64,Both
191,2005,1.1111643456714708,20--64,Both
191,2010,0.7893677726049599,20--64,Both
191,2015,0.6270889852003592,20--64,Both
191,2020,0,20--64,Both
191,2025,0,20--64,Both
192,1970,9.387963323483453,20--64,Both
192,1975,7.523660082280342,20--64,Both
192,1980,5.910570304354965,20--64,Both
192,1985,4.545435009582421,20--64,Both
192,1990,3.424995217837816,20--64,Both
192,1995,2.535596964149662,20--64,Both
192,2000,1.8621520548154897,20--64,Both
192,2005,1.3992501666139268,20--64,Both
192,2010,1.1414809763235976,20--64,Both
192,2015,1.0834341607231281,20--64,Both
192,2020,0,20--64,Both
192,2025,0,20--64,Both
196,1970,14.552836244102053,20--64,Both
196,1975,11.72620877088695,20--64,Both
196,1980,9.240568245762297,20--64,Both
196,1985,7.094890825285773,20--64,Both
196,1990,5.2881526660150575,20--64,Both
196,1995,3.81052026746681,20--64,Both
196,2000,2.6486557145528753,20--64,Both
196,2005,1.7962785419237062,20--64,Both
196,2010,1.247108284229754,20--64,Both
196,2015,0.9948644761214723,20--64,Both
196,2020,0,20--64,Both
196,2025,0,20--64,Both
203,1970,1.5640276373959248,20--64,Both
203,1975,1.1813118120022577,20--64,Both
203,1980,0.8602303578422322,20--64,Both
203,1985,0.6008190526990801,20--64,Both
203,1990,0.4031136743560328,20--64,Both
203,1995,0.26527014052155334,20--64,Both
203,2000,0.1843030450604085,20--64,Both
203,2005,0.15853617999028477,20--64,Both
203,2010,0.18629333732886877,20--64,Both
203,2015,0.2658983090938472,20--64,Both
203,2020,0,20--64,Both
203,2025,0,20--64,Both
204,1970,88.18897538551651,20--64,Both
204,1975,83.19968883709974,20--64,Both
204,1980,78.74167438371789,20--64,Both
204,1985,74.84458264164013,20--64,Both
204,1990,71.53806422713558,20--64,Both
204,1995,68.79799208971265,20--64,Both
204,2000,66.54433075889159,20--64,Both
204,2005,64.72286822095927,20--64,Both
204,2010,63.27939246220253,20--64,Both
204,2015,62.1596914689083,20--64,Both
204,2020,56.48704309847125,20--64,Both
204,2025,53.62982801681538,20--64,Both
208,1970,1.5640276373959248,20--64,Both
208,1975,1.1813118120022577,20--64,Both
208,1980,0.8602303578422322,20--64,Both
208,1985,0.6008190526990801,20--64,Both
208,1990,0.4031136743560328,20--64,Both
208,1995,0.26527014052155334,20--64,Both
208,2000,0.1843030450604085,20--64,Both
208,2005,0.15853617999028477,20--64,Both
208,2010,0.18629333732886877,20--64,Both
208,2015,0.2658983090938472,20--64,Both
208,2020,0,20--64,Both
208,2025,0,20--64,Both
214,1970,31.731131684817548,20--64,Both
214,1975,28.604245382436673,20--64,Both
214,1980,25.560986588689723,20--64,Both
214,1985,22.602435202398237,20--64,Both
214,1990,19.729671122383767,20--64,Both
214,1995,16.9525840503877,20--64,Both
214,2000,14.284943200876969,20--64,Both
214,2005,11.733647741761429,20--64,Both
214,2010,9.305596840950933,20--64,Both
214,2015,7.007689666355341,20--64,Both
214,2020,3.6023673058471704,20--64,Both
214,2025,0.8480171527092065,20--64,Both
218,1970,24.000503068841216,20--64,Both
218,1975,20.269159478664754,20--64,Both
218,1980,16.999206890881723,20--64,Both
218,1985,14.192355209031216,20--64,Both
218,1990,11.850314336652314,20--64,Both
218,1995,9.963513736181492,20--64,Both
218,2000,8.514333929642836,20--64,Both
218,2005,7.49241140995687,20--64,Both
218,2010,6.887382670044093,20--64,Both
218,2015,6.688884202825025,20--64,Both
218,2020,2.1547448500138815,20--64,Both
218,2025,0.24000636942144588,20--64,Both
222,1970,40.20196421617316,20--64,Both
222,1975,36.43834324159542,20--64,Both
222,1980,32.823847776795645,20--64,Both
222,1985,29.358086394219573,20--64,Both
222,1990,26.040667666312974,20--64,Both
222,1995,22.870311914107166,20--64,Both
222,2000,19.845727357277408,20--64,Both
222,2005,16.96650441623533,20--64,Both
222,2010,14.232233511392579,20--64,Both
222,2015,11.642505063160797,20--64,Both
222,2020,7.5929508172482265,20--64,Both
222,2025,4.4203929375247855,20--64,Both
226,1970,51.59216098126137,20--64,Both
226,1975,43.88636973989429,20--64,Both
226,1980,36.78317968063017,20--64,Both
226,1985,30.280139800597023,20--64,Both
226,1990,24.374799096922846,20--64,Both
226,1995,19.089794560675294,20--64,Both
226,2000,14.464649823936824,20--64,Both
226,2005,10.522243845357664,20--64,Both
226,2010,7.285455583588032,20--64,Both
226,2015,4.777163997278155,20--64,Both
226,2020,0,20--64,Both
226,2025,0,20--64,Both
231,1970,85.51188030082623,20--64,Both
231,1975,82.53712217599343,20--64,Both
231,1980,79.28656762705495,20--64,Both
231,1985,75.75614365179182,20--64,Both
231,1990,71.94177724798504,20--64,Both
231,1995,67.81266027626172,20--64,Both
231,2000,63.32826615363993,20--64,Both
231,2005,58.469944212487185,20--64,Both
231,2010,53.21904378517094,20--64,Both
231,2015,47.55691420405874,20--64,Both
231,2020,45.46479495867082,20--64,Both
231,2025,41.268933685060595,20--64,Both
233,1970,0.9085151229238154,20--64,Both
233,1975,0.7373179039612431,20--64,Both
233,1980,0.5898159181539167,20--64,Both
233,1985,0.46585188414844675,20--64,Both
233,1990,0.3652685205914435,20--64,Both
233,1995,0.2871576295156418,20--64,Both
233,2000,0.23019460383010434,20--64,Both
233,2005,0.19359754849593352,20--64,Both
233,2010,0.17658456847423148,20--64,Both
233,2015,0.17837376872610058,20--64,Both
233,2020,0,20--64,Both
233,2025,0,20--64,Both
242,1970,24.21978221153407,20--64,Both
242,1975,20.097971226666065,20--64,Both
242,1980,16.40437085610351,20--64,Both
242,1985,13.143038728646506,20--64,Both
242,1990,10.318032473095123,20--64,Both
242,1995,7.913126330407703,20--64,Both
242,2000,5.897518501509321,20--64,Both
242,2005,4.253402555150181,20--64,Both
242,2010,2.962972060080481,20--64,Both
242,2015,2.008420585050421,20--64,Both
242,2020,0,20--64,Both
242,2025,0,20--64,Both
246,1970,1.5640276373959248,20--64,Both
246,1975,1.1813118120022577,20--64,Both
246,1980,0.8602303578422322,20--64,Both
246,1985,0.6008190526990801,20--64,Both
246,1990,0.4031136743560328,20--64,Both
246,1995,0.26527014052155334,20--64,Both
246,2000,0.1843030450604085,20--64,Both
246,2005,0.15853617999028477,20--64,Both
246,2010,0.18629333732886877,20--64,Both
246,2015,0.2658983090938472,20--64,Both
246,2020,0,20--64,Both
246,2025,0,20--64,Both
250,1970,3.128055280443648,20--64,Both
250,1975,2.3626236267768435,20--64,Both
250,1980,1.720460716219948,20--64,Both
250,1985,1.2016381043660331,20--64,Both
250,1990,0.8062273468081699,20--64,Both
250,1995,0.5305402789935159,20--64,Both
250,2000,0.36860608862666516,20--64,Both
250,2005,0.31707235968684355,20--64,Both
250,2010,0.3725866761532772,20--64,Both
250,2015,0.5317966220051922,20--64,Both
250,2020,0,20--64,Both
250,2025,0,20--64,Both
254,1970,20.110124962807607,20--64,Both
254,1975,17.288201673085204,20--64,Both
254,1980,14.738624064996408,20--64,Both
254,1985,12.466159531731805,20--64,Both
254,1990,10.475575466481983,20--64,Both
254,1995,8.774316216059653,20--64,Both
254,2000,7.365981047600536,20--64,Both
254,2005,6.24956973477973,20--64,Both
254,2010,5.424082051272334,20--64,Both
254,2015,4.888517770753451,20--64,Both
254,2020,1.4617696374542506,20--64,Both
254,2025,0,20--64,Both
258,1970,19.657612923898746,20--64,Both
258,1975,16.921676286259164,20--64,Both
258,1980,14.487824150691939,20--64,Both
258,1985,12.354015543572196,20--64,Both
258,1990,10.51820949127505,20--64,Both
258,1995,8.976521495825367,20--64,Both
258,2000,7.724562757920748,20--64,Both
258,2005,6.759535851945413,20--64,Both
258,2010,6.078643352283586,20--64,Both
258,2015,5.679087833319489,20--64,Both
258,2020,2.389787495393186,20--64,Both
258,2025,0.8396090457011853,20--64,Both
266,1970,72.51222297991232,20--64,Both
266,1975,64.03247613707042,20--64,Both
266,1980,56.183406391506765,20--64,Both
266,1985,48.963876532155005,20--64,Both
266,1990,42.37274934794877,20--64,Both
266,1995,36.36188780883656,20--64,Both
266,2000,30.849506497357865,20--64,Both
266,2005,25.783995621332796,20--64,Both
266,2010,21.113745388581453,20--64,Both
266,2015,16.787146006923958,20--64,Both
266,2020,7.6858401548061295,20--64,Both
266,2025,1.5385199518322068,20--64,Both
268,1970,49.15595387743336,20--64,Both
268,1975,42.399473466745384,20--64,Both
268,1980,35.86808531812652,20--64,Both
268,1985,29.568042818710143,20--64,Both
268,1990,23.505599355629634,20--64,Both
268,1995,17.736583197040915,20--64,Both
268,2000,12.340611762764373,20--64,Both
268,2005,7.359622167430097,20--64,Both
268,2010,2.8355515256681674,20--64,Both
268,2015,0,20--64,Both
268,2020,0,20--64,Both
268,2025,0,20--64,Both
270,1970,89.9745066559769,20--64,Both
270,1975,85.52469449854084,20--64,Both
270,1980,81.04627467833413,20--64,Both
270,1985,76.54767198921748,20--64,Both
270,1990,72.03731122505162,20--64,Both
270,1995,67.54154938019009,20--64,Both
270,2000,63.08826360344518,20--64,Both
270,2005,58.688158920365716,20--64,Both
270,2010,54.35194035650052,20--64,Both
270,2015,50.09031293739842,20--64,Both
270,2020,45.428015482718536,20--64,Both
270,2025,40.980551311485115,20--64,Both
275,1970,49.82409714889356,20--64,Both
275,1975,42.26235181614518,20--64,Both
275,1980,35.16211866752768,20--64,Both
275,1985,28.530142567463624,20--64,Both
275,1990,22.373168380375592,20--64,Both
275,1995,16.76374832992785,20--64,Both
275,2000,11.80635380389329,20--64,Both
275,2005,7.555608412857418,20--64,Both
275,2010,4.066135767405731,20--64,Both
275,2015,1.3925594781237376,20--64,Both
275,2020,0,20--64,Both
275,2025,0,20--64,Both
276,1970,1.5640276373959248,20--64,Both
276,1975,1.1813118120022577,20--64,Both
276,1980,0.8602303578422322,20--64,Both
276,1985,0.6008190526990801,20--64,Both
276,1990,0.4031136743560328,20--64,Both
276,1995,0.26527014052155334,20--64,Both
276,2000,0.1843030450604085,20--64,Both
276,2005,0.15853617999028477,20--64,Both
276,2010,0.18629333732886877,20--64,Both
276,2015,0.2658983090938472,20--64,Both
276,2020,0,20--64,Both
276,2025,0,20--64,Both
288,1970,67.78794744793625,20--64,Both
288,1975,60.002765292366185,20--64,Both
288,1980,52.9304598610556,20--64,Both
288,1985,46.57041873991324,20--64,Both
288,1990,40.922029514847786,20--64,Both
288,1995,35.96622715859294,20--64,Both
288,2000,31.670003721487095,20--64,Both
288,2005,28.011832405846,20--64,Both
288,2010,24.970186413985395,20--64,Both
288,2015,22.523538948221056,20--64,Both
288,2020,13.573610505969132,20--64,Both
288,2025,8.562350425158904,20--64,Both
296,1970,4.283731741082735,20--64,Both
296,1975,3.1211972130425214,20--64,Both
296,1980,2.197510313413981,20--64,Both
296,1985,1.511401856732045,20--64,Both
296,1990,1.0616026575316466,20--64,Both
296,1995,0.8608521339345441,20--64,Both
296,2000,0.9289732743828943,20--64,Both
296,2005,1.2753222488922282,20--64,Both
296,2010,1.909255227478074,20--64,Both
296,2015,2.8401283801559627,20--64,Both
296,2020,1.0644974799798204,20--64,Both
296,2025,0.8945883845825764,20--64,Both
300,1970,12.373355763439774,20--64,Both
300,1975,10.464325915758883,20--64,Both
300,1980,8.774770541907621,20--64,Both
300,1985,7.309197640275705,20--64,Both
300,1990,6.072115209252845,20--64,Both
300,1995,5.051932125574904,20--64,Both
300,2000,4.224458117679405,20--64,Both
300,2005,3.5753024615085582,20--64,Both
300,2010,3.0900744330045704,20--64,Both
300,2015,2.7543833081096536,20--64,Both
300,2020,0.55358306729409,20--64,Both
300,2025,0,20--64,Both
312,1970,19.429639644810724,20--64,Both
312,1975,16.834975842571893,20--64,Both
312,1980,14.506213301065316,20--64,Both
312,1985,12.443159604129175,20--64,Both
312,1990,10.645622335601658,20--64,Both
312,1995,9.127777430286844,20--64,Both
312,2000,7.908688920161445,20--64,Both
312,2005,6.995496534822606,20--64,Both
312,2010,6.395340003867465,20--64,Both
312,2015,6.1153590568931655,20--64,Both
312,2020,2.854200035733731,20--64,Both
312,2025,1.3658314481542058,20--64,Both
320,1970,53.384217962834285,20--64,Both
320,1975,49.06918553464415,20--64,Both
320,1980,44.913421387010445,20--64,Both
320,1985,40.91090551137961,20--64,Both
320,1990,37.05561789919809,20--64,Both
320,1995,33.351121517051205,20--64,Both
320,2000,29.811241047474216,20--64,Both
320,2005,26.44534905583848,20--64,Both
320,2010,23.26281810751534,20--64,Both
320,2015,20.27302076787617,20--64,Both
320,2020,15.581383273273987,20--64,Both
320,2025,11.896600254036102,20--64,Both
324,1970,78.81162985141877,20--64,Both
324,1975,76.82571886904995,20--64,Both
324,1980,74.76306863976848,20--64,Both
324,1985,72.6325273870368,20--64,Both
324,1990,70.44294333431742,20--64,Both
324,1995,68.09763336765297,20--64,Both
324,2000,65.4222509319238,20--64,Both
324,2005,62.309149088848876,20--64,Both
324,2010,58.65068090014718,20--64,Both
324,2015,54.339199427537714,20--64,Both
324,2020,53.77205095697508,20--64,Both
324,2025,51.143427461921426,20--64,Both
328,1970,7.933171131508413,20--64,Both
328,1975,6.0076821131862115,20--64,Both
328,1980,4.6172328970279874,20--64,Both
328,1985,3.8044620058726464,20--64,Both
328,1990,3.6120079625590926,20--64,Both
328,1995,3.9766608851282568,20--64,Both
328,2000,4.737161292340663,20--64,Both
328,2005,5.78907330811461,20--64,Both
328,2010,7.027961056368393,20--64,Both
328,2015,8.34938866102031,20--64,Both
328,2020,6.249142238155635,20--64,Both
328,2025,6.36980807576345,20--64,Both
332,1970,76.75850714113743,20--64,Both
332,1975,71.41828053606008,20--64,Both
332,1980,66.32096936432772,20--64,Both
332,1985,61.47543741320702,20--64,Both
332,1990,56.8905484699647,20--64,Both
332,1995,52.57915161294919,20--64,Both
332,2000,48.551067124031,20--64,Both
332,2005,44.810615595759934,20--64,Both
332,2010,41.36211762068579,20--64,Both
332,2015,38.20989379135836,20--64,Both
332,2020,32.2387609628477,20--64,Both
332,2025,27.948052253011223,20--64,Both
340,1970,44.973225041915555,20--64,Both
340,1975,41.06498069720984,20--64,Both
340,1980,37.17314582038272,20--64,Both
340,1985,33.29381692938006,20--64,Both
340,1990,29.423090542147676,20--64,Both
340,1995,25.577722386565252,20--64,Both
340,2000,21.790116527083367,20--64,Both
340,2005,18.079841986504245,20--64,Both
340,2010,14.4664677876301,20--64,Both
340,2015,10.96956295326316,20--64,Both
340,2020,6.813012477315043,20--64,Both
340,2025,3.018797097334448,20--64,Both
344,1970,19.82382130791924,20--64,Both
344,1975,16.693568807953188,20--64,Both
344,1980,13.883754897453723,20--64,Both
344,1985,11.393723865213156,20--64,Both
344,1990,9.222820000023795,20--64,Both
344,1995,7.364734606239002,20--64,Both
344,2000,5.810928535033931,20--64,Both
344,2005,4.557400395433591,20--64,Both
344,2010,3.6001487964629866,20--64,Both
344,2015,2.935172347147127,20--64,Both
344,2020,0,20--64,Both
344,2025,0,20--64,Both
348,1970,1.8052065313585481,20--64,Both
348,1975,1.5086703145233442,20--64,Both
348,1980,1.2532915636722626,20--64,Both
348,1985,1.0400207847369292,20--64,Both
348,1990,0.8698084836489695,20--64,Both
348,1995,0.7415900329343772,20--64,Both
348,2000,0.6522516093067668,20--64,Both
348,2005,0.5996699249791961,20--64,Both
348,2010,0.5817216921647221,20--64,Both
348,2015,0.5962836230764031,20--64,Both
348,2020,0.23389876598948459,20--64,Both
348,2025,0.10099827688936244,20--64,Both
352,1970,3.128055280443648,20--64,Both
352,1975,2.3626236267768435,20--64,Both
352,1980,1.720460716219948,20--64,Both
352,1985,1.2016381043660331,20--64,Both
352,1990,0.8062273468081699,20--64,Both
352,1995,0.5305402789935159,20--64,Both
352,2000,0.36860608862666516,20--64,Both
352,2005,0.31707235968684355,20--64,Both
352,2010,0.3725866761532772,20--64,Both
352,2015,0.5317966220051922,20--64,Both
352,2020,0,20--64,Both
352,2025,0,20--64,Both
356,1970,65.41468810727804,20--64,Both
356,1975,61.92433077401138,20--64,Both
356,1980,58.19060085122448,20--64,Both
356,1985,54.21588996823235,20--64,Both
356,1990,50.00258975434998,20--64,Both
356,1995,45.55717018202988,20--64,Both
356,2000,40.88707403424313,20--64,Both
356,2005,35.99615215608262,20--64,Both
356,2010,30.888255392641234,20--64,Both
356,2015,25.567234589011875,20--64,Both
356,2020,22.48827457477772,20--64,Both
356,2025,18.056252028208092,20--64,Both
360,1970,41.832290100163185,20--64,Both
360,1975,35.26199676484015,20--64,Both
360,1980,29.25817266485082,20--64,Both
360,1985,23.823291213638257,20--64,Both
360,1990,18.959825824645506,20--64,Both
360,1995,14.695184155312615,20--64,Both
360,2000,11.067829277581744,20--64,Both
360,2005,8.096817726649148,20--64,Both
360,2010,5.801206037711065,20--64,Both
360,2015,4.200050745963752,20--64,Both
360,2020,0,20--64,Both
360,2025,0,20--64,Both
364,1970,66.2264397064937,20--64,Both
364,1975,57.65049696726934,20--64,Both
364,1980,49.650843622313545,20--64,Both
364,1985,42.23680994766237,20--64,Both
364,1990,35.41772621935183,20--64,Both
364,1995,29.272854180335873,20--64,Both
364,2000,23.9079081583259,20--64,Both
364,2005,19.371897306494056,20--64,Both
364,2010,15.713830778012499,20--64,Both
364,2015,12.982717726053385,20--64,Both
364,2020,2.4006034567351877,20--64,Both
364,2025,0,20--64,Both
368,1970,73.21406874977146,20--64,Both
368,1975,68.15815041507469,20--64,Both
368,1980,62.7221213285508,20--64,Both
368,1985,56.91918155839144,20--64,Both
368,1990,50.76253117278823,20--64,Both
368,1995,44.28280045008473,20--64,Both
368,2000,37.51159086104741,20--64,Both
368,2005,30.463559262502283,20--64,Both
368,2010,23.153362511275336,20--64,Both
368,2015,15.595657464192596,20--64,Both
368,2020,10.958484709308557,20--64,Both
368,2025,4.536699678752255,20--64,Both
372,1970,3.128055280443648,20--64,Both
372,1975,2.3626236267768435,20--64,Both
372,1980,1.720460716219948,20--64,Both
372,1985,1.2016381043660331,20--64,Both
372,1990,0.8062273468081699,20--64,Both
372,1995,0.5305402789935159,20--64,Both
372,2000,0.36860608862666516,20--64,Both
372,2005,0.31707235968684355,20--64,Both
372,2010,0.3725866761532772,20--64,Both
372,2015,0.5317966220051922,20--64,Both
372,2020,0,20--64,Both
372,2025,0,20--64,Both
376,1970,11.85546685947773,20--64,Both
376,1975,10.072576853329434,20--64,Both
376,1980,8.453668792173364,20--64,Both
376,1985,6.998735386553379,20--64,Both
376,1990,5.707769347013321,20--64,Both
376,1995,4.578771666411503,20--64,Both
376,2000,3.608589412485609,20--64,Both
376,2005,2.795484408098564,20--64,Both
376,2010,2.137718476113286,20--64,Both
376,2015,1.6335534393926978,20--64,Both
376,2020,0,20--64,Both
376,2025,0,20--64,Both
380,1970,5.192900448026705,20--64,Both
380,1975,4.274336392634373,20--64,Both
380,1980,3.4695990162268844,20--64,Both
380,1985,2.779116257163422,20--64,Both
380,1990,2.203316053803167,20--64,Both
380,1995,1.740835909507545,20--64,Both
380,2000,1.3886864537780084,20--64,Both
380,2005,1.1448553141837792,20--64,Both
380,2010,1.0073301182940775,20--64,Both
380,2015,0.9740984936781255,20--64,Both
380,2020,0,20--64,Both
380,2025,0,20--64,Both
384,1970,84.54680516958764,20--64,Both
384,1975,78.00833213270606,20--64,Both
384,1980,72.11994634486807,20--64,Both
384,1985,66.88360409307094,20--64,Both
384,1990,62.30126166431188,20--64,Both
384,1995,58.44731628232573,20--64,Both
384,2000,55.430934019784424,20--64,Both
384,2005,53.30622443709094,20--64,Both
384,2010,52.12729709464823,20--64,Both
384,2015,51.94826155285925,20--64,Both
384,2020,43.28417484720251,20--64,Both
384,2025,39.606388768671025,20--64,Both
388,1970,29.93002476120672,20--64,Both
388,1975,26.571449996834257,20--64,Both
388,1980,23.486278437513842,20--64,Both
388,1985,20.67299396612569,20--64,Both
